tên hồ,Qve,Tqx,Qxt,Qxm
Đa Mi,127.47,133.85,0.0,133.85
Pleikrông,214.0,214.0,10.0,204.0
Ialy,327.0,416.0,16.0,400.0
Sê San 3,486.0,486.0,0.0,486.0
Sê San 3A,489.0,509.0,0.0,509.0
Sê San 4,513.0,660.0,0.0,660.0
Kanak,67.6,59.0,30.0,29.0
An Khê,73.47,108.0,60.0,48.0
Srêpốk 3,533.0,552.0,140.0,412.0
Buôn Kuốp,486.0,452.0,143.0,309.0
Buôn Tua Srah,228.0,205.0,27.0,178.0
Đồng Nai 3,204.92,219.48,37.6,181.88
Đồng Nai 4,189.53,235.36,37.0,198.36
Đơn Dương,72.59,72.34,35.0,37.34
Đại Ninh,96.0,105.0,50.0,55.0
Hàm Thuận,63.69,63.29,2.9,60.39
Đa Mi,61.99,65.32,0.0,65.32
Pleikrông,204.0,204.0,0.0,204.0
Ialy,327.0,416.0,16.0,400.0
Sê San 3,423.0,365.0,0.0,365.0
Sê San 3A,487.0,476.0,0.0,476.0
Sê San 4,219.0,660.0,0.0,660.0
Kanak,73.2,29.0,0.0,29.0
An Khê,99.83,108.0,60.0,48.0
Srêpốk 3,608.0,622.0,210.0,412.0
Buôn Kuốp,472.0,528.0,218.0,310.0
Buôn Tua Srah,177.0,205.0,27.0,178.0
Đồng Nai 3,146.7,219.48,37.6,181.88
Đồng Nai 4,213.0,236.0,37.0,199.0
Đơn Dương,65.52,112.33,75.0,37.33
Đại Ninh,107.0,130.0,75.0,55.0
Hàm Thuận,56.47,112.85000000000001,2.9,109.95
Đa Mi,111.63,116.35,0.0,116.35
Pleikrông,102.0,102.0,0.0,102.0
Ialy,312.0,400.0,0.0,400.0
Sê San 3,441.0,486.0,0.0,486.0
Sê San 3A,486.0,522.0,0.0,522.0
Sê San 4,660.0,660.0,0.0,660.0
Kanak,90.3,29.0,0.0,29.0
An Khê,108.75,108.0,60.0,48.0
Srêpốk 3,598.0,552.0,140.0,412.0
Buôn Kuốp,415.0,453.0,144.0,309.0
Buôn Tua Srah,183.0,178.0,0.0,178.0
Đồng Nai 3,174.0,275.88,100.0,175.88
Đồng Nai 4,260.17,237.26,37.0,200.26
Đơn Dương,60.31,112.35,75.0,37.35
Đại Ninh,121.0,130.0,75.0,55.0
Hàm Thuận,41.11,41.11,2.9,38.21
Đa Mi,43.53,80.75,0.0,80.75
Pleikrông,153.0,153.0,0.0,153.0
Ialy,312.0,400.0,0.0,400.0
Sê San 3,434.0,434.0,0.0,434.0
Sê San 3A,490.0,564.0,0.0,564.0
Sê San 4,513.0,660.0,0.0,660.0
Kanak,63.4,29.0,0.0,29.0
An Khê,109.97,108.0,60.0,48.0
Srêpốk 3,552.0,552.0,140.0,412.0
Buôn Kuốp,482.0,491.0,180.0,311.0
Buôn Tua Srah,156.0,205.0,27.0,178.0
Đồng Nai 3,240.44,225.88,50.0,175.88
Đồng Nai 4,200.67,235.04,37.0,198.04
Đơn Dương,116.1,37.36,0.0,37.36
Đại Ninh,90.0,75.0,20.0,55.0
Hàm Thuận,56.55,127.0,2.9,124.1
Đa Mi,126.15,72.82,0.0,72.82
Pleikrông,129.0,129.0,0.0,129.0
Ialy,576.0,400.0,0.0,400.0
Sê San 3,449.0,486.0,0.0,486.0
Sê San 3A,498.0,475.0,0.0,475.0
Sê San 4,40.0,440.0,0.0,440.0
Kanak,88.5,29.0,0.0,29.0
An Khê,108.2,108.0,60.0,48.0
Srêpốk 3,657.0,657.0,245.0,412.0
Buôn Kuốp,509.0,562.0,252.0,310.0
Buôn Tua Srah,257.0,230.0,52.0,178.0
Đồng Nai 3,190.09,226.2,50.0,176.2
Đồng Nai 4,204.81,239.18,37.0,202.18
Đơn Dương,75.99,57.38,20.0,37.38
Đại Ninh,46.0,60.0,5.0,55.0
Hàm Thuận,41.29,118.04,2.9,115.14
Đa Mi,114.55,14.55,0.0,14.55
Pleikrông,202.0,202.0,0.0,202.0
Ialy,400.0,400.0,0.0,400.0
Sê San 3,444.0,486.0,0.0,486.0
Sê San 3A,497.0,483.0,0.0,483.0
Sê San 4,380.0,380.0,0.0,380.0
Kanak,65.8,29.0,0.0,29.0
An Khê,107.1,108.0,60.0,48.0
Srêpốk 3,676.0,657.0,245.0,412.0
Buôn Kuốp,552.0,561.0,252.0,309.0
Buôn Tua Srah,190.0,205.0,27.0,178.0
Đồng Nai 3,132.83,176.5,0.0,176.5
Đồng Nai 4,184.94,207.86,2.5,205.36
Đơn Dương,60.23,57.32,20.0,37.32
Đại Ninh,51.0,60.0,5.0,55.0
Hàm Thuận,56.68,90.2,2.9,87.3
Đa Mi,89.15,71.37,0.0,71.37
Pleikrông,202.0,202.0,0.0,202.0
Ialy,400.0,400.0,0.0,400.0
Sê San 3,435.0,435.0,0.0,435.0
Sê San 3A,475.0,564.0,0.0,564.0
Sê San 4,440.0,440.0,0.0,440.0
Kanak,48.6,29.0,0.0,29.0
An Khê,73.01,78.0,30.0,48.0
Srêpốk 3,678.0,622.0,210.0,412.0
Buôn Kuốp,551.0,561.0,252.0,309.0
Buôn Tua Srah,175.0,205.0,27.0,178.0
Đồng Nai 3,118.7,176.34,0.0,176.34
Đồng Nai 4,210.42,210.42,2.5,207.92
Đơn Dương,47.14,57.32,20.0,37.32
Đại Ninh,51.0,60.0,5.0,55.0
Hàm Thuận,50.21,50.21,2.9,47.31
Đa Mi,54.72,0.0,0.0,0.0
Pleikrông,202.0,202.0,0.0,202.0
Ialy,311.0,400.0,0.0,400.0
Sê San 3,436.0,486.0,0.0,486.0
Sê San 3A,496.0,564.0,0.0,564.0
Sê San 4,587.0,440.0,0.0,440.0
Kanak,52.4,29.0,0.0,29.0
An Khê,77.72,78.0,30.0,48.0
Srêpốk 3,722.0,657.0,245.0,412.0
Buôn Kuốp,626.0,636.0,327.0,309.0
Buôn Tua Srah,175.0,178.0,0.0,178.0
Đồng Nai 3,118.28,176.5,0.0,176.5
Đồng Nai 4,188.78,211.7,2.5,209.2
Đơn Dương,48.11,3737.0,0.0,3737.0
Đại Ninh,41.0,55.7,0.7,55.0
Hàm Thuận,59.77,126.81,2.9,123.91
Đa Mi,134.29,90.21,0.0,90.21
Pleikrông,202.0,202.0,0.0,202.0
Ialy,311.0,400.0,0.0,400.0
Sê San 3,444.0,486.0,0.0,486.0
Sê San 3A,488.0,488.0,0.0,488.0
Sê San 4,513.0,660.0,0.0,660.0
Kanak,50.4,29.0,0.0,29.0
An Khê,78.65,78.0,30.0,48.0
Srêpốk 3,759.0,727.0,315.0,412.0
Buôn Kuốp,662.0,672.0,363.0,309.0
Buôn Tua Srah,163.0,178.0,0.0,178.0
Đồng Nai 3,135.94,135.94,0.0,135.94
Đồng Nai 4,159.77,193.57,2.5,191.07
Đơn Dương,65.53,57.39,20.0,37.39
Đại Ninh,51.0,55.7,0.7,55.0
Hàm Thuận,53.83,40.42,2.9,37.52
Đa Mi,40.24,83.84,0.0,83.84
Pleikrông,280.0,202.0,0.0,202.0
Ialy,310.0,400.0,0.0,400.0
Sê San 3,436.0,486.0,0.0,486.0
Sê San 3A,488.0,549.0,0.0,549.0
Sê San 4,542.0,660.0,0.0,660.0
Kanak,95.3,29.0,0.0,29.0
An Khê,79.18,78.0,30.0,48.0
Srêpốk 3,734.0,762.0,350.0,412.0
Buôn Kuốp,661.0,671.0,363.0,308.0
Buôn Tua Srah,176.0,178.0,0.0,178.0
Đồng Nai 3,145.5,0.0,0.0,0.0
Đồng Nai 4,80.94,13.36,2.5,10.86
Đơn Dương,49.78,57.34,20.0,37.34
Đại Ninh,56.0,55.7,0.7,55.0
Hàm Thuận,43.81,2.9,2.9,0.0
Đa Mi,3.33,0.0,0.0,0.0
Pleikrông,202.0,202.0,0.0,202.0
Ialy,400.0,400.0,0.0,400.0
Sê San 3,411.0,253.0,0.0,253.0
Sê San 3A,256.0,256.0,0.0,256.0
Sê San 4,293.0,440.0,0.0,440.0
Kanak,50.8,29.0,0.0,29.0
An Khê,77.58,78.0,30.0,48.0
Srêpốk 3,725.0,762.0,350.0,412.0
Buôn Kuốp,629.0,594.0,286.0,308.0
Buôn Tua Srah,150.0,178.0,0.0,178.0
Đồng Nai 3,131.01,0.0,0.0,0.0
Đồng Nai 4,62.53,16.7,2.5,14.2
Đơn Dương,41.94,57.35,20.0,37.35
Đại Ninh,47.0,55.7,0.7,55.0
Hàm Thuận,38.94,10.75,2.9,7.85
Đa Mi,11.11,0.0,0.0,0.0
Pleikrông,204.0,204.0,0.0,204.0
Ialy,400.0,400.0,0.0,400.0
Sê San 3,449.0,486.0,0.0,486.0
Sê San 3A,487.0,524.0,0.0,524.0
Sê San 4,660.0,660.0,0.0,660.0
Kanak,46.7,29.0,0.0,29.0
An Khê,78.58,78.0,30.0,48.0
Srêpốk 3,689.0,657.0,245.0,412.0
Buôn Kuốp,574.0,598.0,288.0,310.0
Buôn Tua Srah,106.0,178.0,0.0,178.0
Đồng Nai 3,116.45,0.0,0.0,0.0
Đồng Nai 4,35.7,35.7,2.5,33.2
Đơn Dương,26.72,57.36,20.0,37.36
Đại Ninh,47.0,55.7,0.7,55.0
Hàm Thuận,41.8,105.23,2.9,102.33
Đa Mi,102.85,44.79,0.0,44.79
Pleikrông,204.0,204.0,0.0,204.0
Ialy,311.0,400.0,0.0,400.0
Sê San 3,438.0,446.0,0.0,446.0
Sê San 3A,473.0,456.0,0.0,456.0
Sê San 4,337.0,440.0,0.0,440.0
Kanak,31.4,29.0,0.0,29.0
An Khê,71.64,78.0,30.0,48.0
Srêpốk 3,668.0,622.0,210.0,412.0
Buôn Kuốp,549.0,558.0,250.0,308.0
Buôn Tua Srah,87.0,180.0,0.0,180.0
Đồng Nai 3,116.45,0.0,0.0,0.0
Đồng Nai 4,52.5,75.42,2.5,72.92
Đơn Dương,49.74,87.41,50.0,37.41
Đại Ninh,47.0,55.7,0.7,55.0
Hàm Thuận,65.84,119.48,2.9,116.58
Đa Mi,119.79,124.85,0.0,124.85
Pleikrông,134.0,204.0,0.0,204.0
Ialy,311.0,400.0,0.0,400.0
Sê San 3,444.0,486.0,0.0,486.0
Sê San 3A,493.0,545.0,0.0,545.0
Sê San 4,440.0,440.0,0.0,440.0
Kanak,22.4,29.0,0.0,29.0
An Khê,78.28,78.0,30.0,48.0
Srêpốk 3,603.0,622.0,210.0,412.0
Buôn Kuốp,531.0,526.0,216.0,310.0
Buôn Tua Srah,149.0,180.0,0.0,180.0
Đồng Nai 3,145.9,44.01,0.0,44.01
Đồng Nai 4,79.21,79.21,2.5,76.71
Đơn Dương,110.42,87.36,50.0,37.36
Đại Ninh,65.0,65.0,10.0,55.0
Hàm Thuận,80.06,126.99000000000001,2.9,124.09
Đa Mi,126.05,129.1,0.0,129.1
Pleikrông,376.0,97.0,0.0,97.0
Ialy,221.0,400.0,0.0,400.0
Sê San 3,444.0,486.0,0.0,486.0
Sê San 3A,491.0,510.0,0.0,510.0
Sê San 4,293.0,440.0,0.0,440.0
Kanak,31.2,29.0,0.0,29.0
An Khê,165.69,168.0,120.0,48.0
Srêpốk 3,606.0,587.0,175.0,412.0
Buôn Kuốp,450.0,489.0,179.0,310.0
Buôn Tua Srah,144.0,0.0,0.0,0.0
Đồng Nai 3,161.32,175.88,0.0,175.88
Đồng Nai 4,140.0,2.5,2.5,0.0
Đơn Dương,83.23,37.39,0.0,37.39
Đại Ninh,56.0,55.7,0.7,55.0
Hàm Thuận,52.24,92.47,2.9,89.57
Đa Mi,89.61,91.0,0.0,91.0
Pleikrông,386.0,308.0,104.0,204.0
Ialy,1095.0,1095.0,695.0,400.0
Sê San 3,1101.0,1101.0,615.0,486.0
Sê San 3A,390.60420475319927,567.0,0.0,567.0
Sê San 4,602.0,440.0,0.0,440.0
Kanak,372.0,379.0,350.0,29.0
An Khê,416.77,418.0,370.0,48.0
Srêpốk 3,517.0,517.0,105.0,412.0
Buôn Kuốp,457.0,452.0,143.0,309.0
Buôn Tua Srah,206.0,178.0,0.0,178.0
Đồng Nai 3,122.77,64.55,0.0,64.55
Đồng Nai 4,97.0,97.0,2.5,94.5
Đơn Dương,94.28,57.36,20.0,37.36
Đại Ninh,56.0,55.7,0.7,55.0
Hàm Thuận,45.07,11.55,2.9,8.65
Đa Mi,11.39,0.0,0.0,0.0
Pleikrông,310.0,310.0,106.0,204.0
Ialy,890.0,890.0,490.0,400.0
Sê San 3,1016.0,1016.0,530.0,486.0
Sê San 3A,1019.0,1019.0,382.0,637.0
Sê San 4,1108.0,1108.0,448.0,660.0
Kanak,279.0,279.0,250.0,29.0
An Khê,323.9,318.0,270.0,48.0
Srêpốk 3,692.0,692.0,280.0,412.0
Buôn Kuốp,515.0,524.0,216.0,308.0
Buôn Tua Srah,301.0,367.0,189.0,178.0
Đồng Nai 3,160.0,64.66,0.0,64.66
Đồng Nai 4,136.97,91.14,2.5,88.64
Đơn Dương,467.84,237.28,200.0,37.28
Đại Ninh,170.0,155.0,100.0,55.0
Hàm Thuận,69.94,2.9,2.9,0.0
Đa Mi,11.39,0.0,0.0,0.0
Pleikrông,204.0,204.0,0.0,204.0
Ialy,310.0,400.0,0.0,400.0
Sê San 3,408.0,243.0,0.0,243.0
Sê San 3A,258.0,311.0,0.0,311.0
Sê San 4,772.0,772.0,112.0,660.0
Kanak,285.0,279.0,250.0,29.0
An Khê,318.46,318.0,270.0,48.0
Srêpốk 3,859.0,970.0,560.0,410.0
Buôn Kuốp,749.0,797.0,490.0,307.0
Buôn Tua Srah,343.0,394.0,216.0,178.0
Đồng Nai 3,319.55,300.0,125.0,175.0
Đồng Nai 4,297.72,297.72,100.0,197.72
Đơn Dương,132.6,187.26,150.0,37.26
Đại Ninh,329.0,355.0,300.0,55.0
Hàm Thuận,52.53,86.05000000000001,2.9,83.15
Đa Mi,85.31,88.64,0.0,88.64
Pleikrông,204.0,204.0,0.0,204.0
Ialy,387.0,387.0,0.0,387.0
Sê San 3,398.0,385.0,0.0,385.0
Sê San 3A,397.0,506.0,0.0,506.0
Sê San 4,457.0,310.0,0.0,310.0
Kanak,31.5,29.0,0.0,29.0
An Khê,75.98,78.0,30.0,48.0
Srêpốk 3,830.0,830.0,420.0,410.0
Buôn Kuốp,754.0,728.0,421.0,307.0
Buôn Tua Srah,232.0,232.0,54.0,178.0
Đồng Nai 3,252.21,295.88,120.0,175.88
Đồng Nai 4,273.52,296.44,100.0,196.44
Đơn Dương,82.42,87.27000000000001,50.0,37.27
Đại Ninh,152.0,155.0,100.0,55.0
Hàm Thuận,38.43,85.36,2.9,82.46
Đa Mi,85.25,91.63,0.0,91.63
Pleikrông,204.0,204.0,0.0,204.0
Ialy,400.0,400.0,0.0,400.0
Sê San 3,436.0,486.0,0.0,486.0
Sê San 3A,490.0,564.0,0.0,564.0
Sê San 4,587.0,660.0,0.0,660.0
Kanak,29.5,29.0,0.0,29.0
An Khê,78.56,78.0,30.0,48.0
Srêpốk 3,1031.0,864.0,455.0,409.0
Buôn Kuốp,978.0,959.0,650.0,309.0
Buôn Tua Srah,197.0,205.0,27.0,178.0
Đồng Nai 3,169.21,212.88,37.0,175.88
Đồng Nai 4,211.8,234.72,37.0,197.72
Đơn Dương,49.98,52.31,15.0,37.31
Đại Ninh,75.0,60.0,5.0,55.0
Hàm Thuận,29.72,2.9,2.9,0.0
Đa Mi,1.67,0.0,0.0,0.0
Pleikrông,204.0,204.0,0.0,204.0
Ialy,400.0,400.0,0.0,400.0
Sê San 3,440.0,486.0,0.0,486.0
Sê San 3A,488.0,538.0,0.0,538.0
Sê San 4,440.0,440.0,0.0,440.0
Kanak,24.8,29.0,0.0,29.0
An Khê,78.54,78.0,30.0,48.0
Srêpốk 3,1073.0,1073.0,805.0,268.0
Buôn Kuốp,1009.0,1023.0,716.0,307.0
Buôn Tua Srah,154.0,205.0,27.0,178.0
Đồng Nai 3,129.8,115.24,0.0,115.24
Đồng Nai 4,143.22,154.68,2.5,152.18
Đơn Dương,57.85,52.33,15.0,37.33
Đại Ninh,51.0,60.0,5.0,55.0
Hàm Thuận,34.23,27.529999999999998,2.9,24.63
Đa Mi,25.25,30.25,0.0,30.25
Pleikrông,204.0,204.0,0.0,204.0
Ialy,400.0,400.0,0.0,400.0
Sê San 3,474.0,474.0,0.0,474.0
Sê San 3A,490.0,515.0,0.0,515.0
Sê San 4,440.0,440.0,0.0,440.0
Kanak,17.8,29.0,0.0,29.0
An Khê,82.54,78.0,30.0,48.0
Srêpốk 3,1037.0,1074.0,665.0,409.0
Buôn Kuốp,910.0,953.0,645.0,308.0
Buôn Tua Srah,129.0,178.0,0.0,178.0
Đồng Nai 3,132.0,73.77,0.0,73.77
Đồng Nai 4,108.73,131.65,2.5,129.15
Đơn Dương,36.46,52.27,15.0,37.27
Đại Ninh,51.0,55.7,0.7,55.0
Hàm Thuận,32.88,46.29,2.9,43.39
Đa Mi,44.83,72.06,0.0,72.06
Pleikrông,233.0,198.0,0.0,198.0
Ialy,374.0,374.0,0.0,374.0
Sê San 3,415.0,486.0,0.0,486.0
Sê San 3A,488.0,506.0,0.0,506.0
Sê San 4,465.0,465.0,0.0,465.0
Kanak,11.7,29.0,0.0,29.0
An Khê,79.18,78.0,30.0,48.0
Srêpốk 3,871.0,760.0,350.0,410.0
Buôn Kuốp,735.0,736.0,428.0,308.0
Buôn Tua Srah,168.0,178.0,0.0,178.0
Đồng Nai 3,125.73,82.06,0.0,82.06
Đồng Nai 4,133.56,156.48,2.5,153.98
Đơn Dương,52.56,52.27,15.0,37.27
Đại Ninh,32.0,55.7,0.7,55.0
Hàm Thuận,26.08,46.879999999999995,2.9,43.98
Đa Mi,44.96,45.96,0.0,45.96
Pleikrông,274.0,204.0,0.0,204.0
Ialy,400.0,400.0,0.0,400.0
Sê San 3,440.0,452.0,0.0,452.0
Sê San 3A,443.0,513.0,0.0,513.0
Sê San 4,660.0,660.0,0.0,660.0
Kanak,11.7,29.0,0.0,29.0
An Khê,78.19,78.0,30.0,48.0
Srêpốk 3,746.0,727.0,315.0,412.0
Buôn Kuốp,632.0,632.0,324.0,308.0
Buôn Tua Srah,142.0,178.0,0.0,178.0
Đồng Nai 3,126.9,156.0,0.0,156.0
Đồng Nai 4,162.03,207.86,2.5,205.36
Đơn Dương,49.96,52.29,15.0,37.29
Đại Ninh,37.0,55.7,0.7,55.0
Hàm Thuận,30.89,59.08,2.9,56.18
Đa Mi,57.25,58.92,0.0,58.92
Pleikrông,204.0,204.0,0.0,204.0
Ialy,367.0,367.0,0.0,367.0
Sê San 3,385.0,486.0,0.0,486.0
Sê San 3A,415.0,523.0,0.0,523.0
Sê San 4,465.0,465.0,0.0,465.0
Kanak,14.3,29.0,0.0,29.0
An Khê,73.54,78.0,30.0,48.0
Srêpốk 3,657.0,657.0,245.0,412.0
Buôn Kuốp,573.0,558.0,250.0,308.0
Buôn Tua Srah,147.0,178.0,0.0,178.0
Đồng Nai 3,146.93,176.04,0.0,176.04
Đồng Nai 4,173.49,207.86,2.5,205.36
Đơn Dương,57.79,52.27,15.0,37.27
Đại Ninh,18.0,55.7,0.7,55.0
Hàm Thuận,25.57,59.089999999999996,2.9,56.19
Đa Mi,57.32,15.38,0.0,15.38
Pleikrông,239.0,204.0,0.0,204.0
Ialy,321.0,400.0,0.0,400.0
Sê San 3,418.0,424.0,0.0,424.0
Sê San 3A,490.0,543.0,0.0,543.0
Sê San 4,509.0,465.0,0.0,465.0
Kanak,13.1,29.0,0.0,29.0
An Khê,78.77,78.0,30.0,48.0
Srêpốk 3,606.0,587.0,175.0,412.0
Buôn Kuốp,512.0,490.0,180.0,310.0
Buôn Tua Srah,142.0,178.0,0.0,178.0
Đồng Nai 3,121.69,78.02,0.0,78.02
Đồng Nai 4,53.02,41.56,2.5,39.06
Đơn Dương,55.18,52.27,15.0,37.27
Đại Ninh,37.0,55.7,0.7,55.0
Hàm Thuận,24.32,37.73,2.9,34.83
Đa Mi,35.92,13.14,0.0,13.14
Pleikrông,249.0,204.0,0.0,204.0
Ialy,322.0,400.0,0.0,400.0
Sê San 3,416.0,486.0,0.0,486.0
Sê San 3A,487.0,533.0,0.0,533.0
Sê San 4,513.0,660.0,0.0,660.0
Kanak,10.7,14.5,0.0,14.5
An Khê,75.34,78.0,30.0,48.0
Srêpốk 3,463.0,482.0,70.0,412.0
Buôn Kuốp,431.0,417.0,108.0,309.0
Buôn Tua Srah,111.0,178.0,0.0,178.0
Đồng Nai 3,117.05,87.94,0.0,87.94
Đồng Nai 4,93.54,89.75,2.5,87.25
Đơn Dương,55.24,52.33,15.0,37.33
Đại Ninh,30.0,54.7,0.7,54.0
Hàm Thuận,20.25,47.07,2.9,44.17
Đa Mi,47.16,47.16,0.0,47.16
Pleikrông,204.0,204.0,0.0,204.0
Ialy,400.0,400.0,0.0,400.0
Sê San 3,410.0,486.0,0.0,486.0
Sê San 3A,486.0,547.0,0.0,547.0
Sê San 4,530.0,530.0,0.0,530.0
Kanak,10.8,14.5,0.0,14.5
An Khê,74.61,78.0,30.0,48.0
Srêpốk 3,517.0,517.0,105.0,412.0
Buôn Kuốp,412.0,455.0,145.0,310.0
Buôn Tua Srah,116.0,178.0,0.0,178.0
Đồng Nai 3,87.94,87.94,0.0,87.94
Đồng Nai 4,76.52,68.07,2.5,65.57
Đơn Dương,45.5,37.32,0.0,37.32
Đại Ninh,56.0,55.7,0.7,55.0
Hàm Thuận,29.46,62.98,2.9,60.08
Đa Mi,61.56,53.5,0.0,53.5
Pleikrông,204.0,204.0,0.0,204.0
Ialy,332.0,400.0,0.0,400.0
Sê San 3,417.0,486.0,0.0,486.0
Sê San 3A,490.0,520.0,0.0,520.0
Sê San 4,465.0,465.0,0.0,465.0
Kanak,12.3,14.5,0.0,14.5
An Khê,74.99,78.0,30.0,48.0
Srêpốk 3,526.0,517.0,105.0,412.0
Buôn Kuốp,373.0,418.0,108.0,310.0
Buôn Tua Srah,80.0,178.0,0.0,178.0
Đồng Nai 3,109.32,102.04,0.0,102.04
Đồng Nai 4,110.5,87.6,2.5,85.1
Đơn Dương,34.9,37.22,0.0,37.22
Đại Ninh,22.0,26.7,0.7,26.0
Hàm Thuận,23.39,63.62,2.9,60.72
Đa Mi,61.52,53.46,0.0,53.46
Pleikrông,139.0,139.0,0.0,139.0
Ialy,209.0,287.0,0.0,287.0
Sê San 3,299.0,280.0,0.0,280.0
Sê San 3A,370.0,386.0,0.0,386.0
Sê San 4,293.0,440.0,0.0,440.0
Kanak,14.1,14.5,0.0,14.5
An Khê,78.63,78.0,30.0,48.0
Srêpốk 3,447.0,447.0,35.0,412.0
Buôn Kuốp,360.0,346.0,36.0,310.0
Buôn Tua Srah,97.0,180.0,0.0,180.0
Đồng Nai 3,161.32,175.88,0.0,175.88
Đồng Nai 4,179.84,202.76,2.5,200.26
Đơn Dương,34.97,37.3,0.0,37.3
Đại Ninh,9.0,18.7,0.7,18.0
Hàm Thuận,40.17,39.16,2.9,36.26
Đa Mi,38.45,44.84,0.0,44.84
Pleikrông,237.0,202.0,0.0,202.0
Ialy,254.0,254.0,0.0,254.0
Sê San 3,268.0,215.0,0.0,215.0
Sê San 3A,244.0,360.0,0.0,360.0
Sê San 4,440.0,440.0,0.0,440.0
Kanak,13.3,14.5,0.0,14.5
An Khê,78.5,78.0,30.0,48.0
Srêpốk 3,466.0,447.0,35.0,412.0
Buôn Kuốp,337.0,346.0,36.0,310.0
Buôn Tua Srah,63.0,90.0,0.0,90.0
Đồng Nai 3,115.24,115.24,0.0,115.24
Đồng Nai 4,154.67,120.3,2.5,117.8
Đơn Dương,40.21,37.3,0.0,37.3
Đại Ninh,16.0,54.7,0.7,54.0
Hàm Thuận,37.06,50.47,2.9,47.57
Đa Mi,49.43,55.82,0.0,55.82
Pleikrông,237.0,202.0,0.0,202.0
Ialy,322.0,400.0,0.0,400.0
Sê San 3,418.0,486.0,0.0,486.0
Sê San 3A,486.0,567.0,0.0,567.0
Sê San 4,513.0,440.0,0.0,440.0
Kanak,17.8,14.5,0.0,14.5
An Khê,78.63,78.0,30.0,48.0
Srêpốk 3,254.0,412.0,0.0,412.0
Buôn Kuốp,301.0,310.0,0.0,310.0
Buôn Tua Srah,86.0,89.0,0.0,89.0
Đồng Nai 3,144.47,115.36,0.0,115.36
Đồng Nai 4,135.36,123.9,2.5,121.4
Đơn Dương,32.43,37.38,0.0,37.38
Đại Ninh,25.0,54.7,0.7,54.0
Hàm Thuận,34.41,34.410000000000004,2.9,31.51
Đa Mi,33.23,49.34,0.0,49.34
Pleikrông,237.0,202.0,0.0,202.0
Ialy,322.0,400.0,0.0,400.0
Sê San 3,408.0,486.0,0.0,486.0
Sê San 3A,492.0,564.0,0.0,564.0
Sê San 4,587.0,440.0,0.0,440.0
Kanak,16.9,14.5,0.0,14.5
An Khê,78.64,78.0,30.0,48.0
Srêpốk 3,447.0,340.0,0.0,340.0
Buôn Kuốp,286.0,310.0,0.0,310.0
Buôn Tua Srah,61.0,89.0,0.0,89.0
Đồng Nai 3,132.37,176.04,0.0,176.04
Đồng Nai 4,181.12,204.04,2.5,201.54
Đơn Dương,29.17,37.26,0.0,37.26
Đại Ninh,26.0,54.7,0.7,54.0
Hàm Thuận,29.72,2.9,2.9,0.0
Đa Mi,1.18,59.51,0.0,59.51
Pleikrông,237.0,202.0,0.0,202.0
Ialy,348.0,270.0,0.0,270.0
Sê San 3,287.0,326.0,0.0,326.0
Sê San 3A,330.0,239.0,0.0,239.0
Sê San 4,310.0,310.0,0.0,310.0
Kanak,17.1,14.5,0.0,14.5
An Khê,77.69,78.0,30.0,48.0
Srêpốk 3,264.0,412.0,0.0,412.0
Buôn Kuốp,310.0,310.0,0.0,310.0
Buôn Tua Srah,49.0,178.0,0.0,178.0
Đồng Nai 3,132.37,176.04,0.0,176.04
Đồng Nai 4,195.14,206.6,2.5,204.1
Đơn Dương,29.75,37.31,0.0,37.31
Đại Ninh,21.0,54.7,0.7,54.0
Hàm Thuận,21.41,61.65,2.9,58.75
Đa Mi,60.13,55.41,0.0,55.41
Pleikrông,237.0,202.0,0.0,202.0
Ialy,311.0,389.0,0.0,389.0
Sê San 3,406.0,384.0,0.0,384.0
Sê San 3A,236.0,266.0,0.0,266.0
Sê San 4,146.0,440.0,0.0,440.0
Kanak,31.7,64.5,50.0,14.5
An Khê,128.42,128.0,80.0,48.0
Srêpốk 3,310.0,412.0,0.0,412.0
Buôn Kuốp,301.0,310.0,0.0,310.0
Buôn Tua Srah,73.0,178.0,0.0,178.0
Đồng Nai 3,132.37,176.04,0.0,176.04
Đồng Nai 4,167.97,145.05,2.5,142.55
Đơn Dương,29.76,37.32,0.0,37.32
Đại Ninh,27.0,55.7,0.7,55.0
Hàm Thuận,24.63,118.49000000000001,2.9,115.59
Đa Mi,119.36,64.6,0.0,64.6
Pleikrông,237.0,202.0,0.0,202.0
Ialy,349.0,349.0,0.0,349.0
Sê San 3,368.0,486.0,0.0,486.0
Sê San 3A,492.0,492.0,0.0,492.0
Sê San 4,440.0,440.0,0.0,440.0
Kanak,34.4,64.5,50.0,14.5
An Khê,123.48,128.0,80.0,48.0
Srêpốk 3,398.0,412.0,0.0,412.0
Buôn Kuốp,272.0,311.0,0.0,311.0
Buôn Tua Srah,63.0,180.0,0.0,180.0
Đồng Nai 3,106.6,19.26,0.0,19.26
Đồng Nai 4,96.71,85.25,2.5,82.75
Đơn Dương,29.71,37.27,0.0,37.27
Đại Ninh,17.0,54.7,0.7,54.0
Hàm Thuận,23.01,2.9,2.9,0.0
Đa Mi,3.33,0.0,0.0,0.0
Pleikrông,237.0,202.0,0.0,202.0
Ialy,256.0,304.0,0.0,304.0
Sê San 3,318.0,486.0,0.0,486.0
Sê San 3A,390.0,282.0,0.0,282.0
Sê San 4,293.0,440.0,0.0,440.0
Kanak,34.2,13.3,0.0,13.3
