tên hồ,Qve,Tqx,Qxt,Qxm
Vĩnh Sơn A,3.15,6.6,0.0,6.6
Sông Bung 4,24.0,56.0,0.0,56.0
Vĩnh Sơn B,0.3,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,37.57,106.2,5.7,100.5
Sông Ba Hạ,95.0,0.0,0.0,0.0
Sông Hinh,25.85,25.85,0.0,25.85
A Vương,4.57,43.0,0.0,43.0
Sông Bung 2,4.95,28.56,0.0,28.56
Vĩnh Sơn A,6.15,9.6,0.0,9.6
Sông Bung 4,56.0,56.0,0.0,56.0
Vĩnh Sơn B,0.3,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,11.69,107.7,5.7,102.0
Sông Ba Hạ,33.0,0.0,0.0,0.0
Sông Hinh,3.47,25.85,0.0,25.85
A Vương,14.86,66.1,0.0,66.1
Sông Bung 2,8.89,28.56,0.0,28.56
Vĩnh Sơn A,9.45,12.9,0.0,12.9
Sông Bung 4,57.0,57.0,0.0,57.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,11.72,107.7,5.7,102.0
Sông Ba Hạ,37.0,162.00386996904024,0.0,162.00386996904024
Sông Hinh,3.47,25.85,0.0,25.85
A Vương,7.87,46.3,0.0,46.3
Sông Bung 2,4.95,28.56,0.0,28.56
Vĩnh Sơn A,6.91,13.2,0.0,13.2
Sông Bung 4,25.0,57.0,0.0,57.0
Vĩnh Sơn B,0.3,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,19.46,101.7,5.7,96.0
Sông Ba Hạ,45.0,127.0,0.0,127.0
Sông Hinh,161.5846898895497,25.85,0.0,25.85
A Vương,27.1,27.1,0.0,27.1
Sông Bung 2,3.06,30.6,0.0,30.6
Vĩnh Sơn A,6.91,13.2,0.0,13.2
Sông Bung 4,25.0,57.0,0.0,57.0
Vĩnh Sơn B,0.3,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,19.44,101.7,5.7,96.0
Sông Ba Hạ,25.0,0.0,0.0,0.0
Sông Hinh,7.23,25.85,0.0,25.85
A Vương,15.57,54.0,0.0,54.0
Sông Bung 2,7.43,15.3,0.0,15.3
Vĩnh Sơn A,4.43,13.2,0.0,13.2
Sông Bung 4,48.0,80.0,0.0,80.0
Vĩnh Sơn B,0.3,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,19.48,101.7,5.7,96.0
Sông Ba Hạ,53.0,194.0,0.0,194.0
Sông Hinh,7.23,25.85,0.0,25.85
A Vương,18.96,70.2,0.0,70.2
Sông Bung 2,6.99,30.6,0.0,30.6
Vĩnh Sơn A,4.23,13.0,0.0,13.0
Sông Bung 4,48.5,112.5,0.0,112.5
Vĩnh Sơn B,0.3,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,33.09,101.7,5.7,96.0
Sông Ba Hạ,45.0,0.0,0.0,0.0
Sông Hinh,7.23,25.85,0.0,25.85
A Vương,62.71,49.9,0.0,49.9
Sông Bung 2,10.93,30.6,0.0,30.6
Vĩnh Sơn A,4.33,13.0,0.0,13.0
Sông Bung 4,25.0,57.0,0.0,57.0
Vĩnh Sơn B,0.2,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,33.09,101.7,5.7,96.0
Sông Ba Hạ,65.0,0.0,0.0,0.0
Sông Hinh,7.23,25.85,0.0,25.85
A Vương,39.9,39.9,0.0,39.9
Sông Bung 2,6.99,30.6,0.0,30.6
Vĩnh Sơn A,0.56,6.6,0.0,6.6
Sông Bung 4,25.0,57.0,0.0,57.0
Vĩnh Sơn B,0.3,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,46.83,101.7,5.7,96.0
Sông Ba Hạ,80.0,0.0,0.0,0.0
Sông Hinh,7.23,25.85,0.0,25.85
A Vương,20.18,45.8,0.0,45.8
Sông Bung 2,26.67,30.6,0.0,30.6
Vĩnh Sơn A,3.28,6.6,0.0,6.6
Sông Bung 4,25.0,57.0,0.0,57.0
Vĩnh Sơn B,0.3,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,60.58,101.7,5.7,96.0
Sông Ba Hạ,105.0,126.0,0.0,126.0
Sông Hinh,161.5846898895497,25.85,0.0,25.85
A Vương,24.28,49.9,0.0,49.9
Sông Bung 2,34.53,30.6,0.0,30.6
Vĩnh Sơn A,9.042699335548173,6.0,0.0,6.0
Sông Bung 4,89.0,57.0,0.0,57.0
Vĩnh Sơn B,0.3,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,30.05,84.92,5.7,79.22
Sông Ba Hạ,165.0,0.0,0.0,0.0
Sông Hinh,7.23,25.85,0.0,25.85
A Vương,29.27,67.7,0.0,67.7
Sông Bung 2,10.93,30.6,0.0,30.6
Vĩnh Sơn A,3.56,9.6,0.0,9.6
Sông Bung 4,107.0,75.0,0.0,75.0
Vĩnh Sơn B,0.3,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,19.44,5.7,5.7,0.0
Sông Ba Hạ,90.0,252.0,0.0,252.0
Sông Hinh,15.06,33.68,0.0,33.68
A Vương,21.57,60.0,0.0,60.0
Sông Bung 2,10.93,30.6,0.0,30.6
Vĩnh Sơn A,6.86,12.6,0.0,12.6
Sông Bung 4,75.0,75.0,0.0,75.0
Vĩnh Sơn B,0.3,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,42.3,97.17,5.7,91.47
Sông Ba Hạ,170.0,252.0,0.0,252.0
Sông Hinh,30.73,49.35,0.0,49.35
A Vương,34.68,60.3,0.0,60.3
Sông Bung 2,10.93,30.6,0.0,30.6
Vĩnh Sơn A,5.26,11.0,0.0,11.0
Sông Bung 4,76.0,76.0,0.0,76.0
Vĩnh Sơn B,0.3,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,33.32,88.18,5.7,82.48
Sông Ba Hạ,177.0,252.0,0.0,252.0
Sông Hinh,17.02,35.64,0.0,35.64
A Vương,30.38,56.0,0.0,56.0
Sông Bung 2,7.09,30.6,0.0,30.6
Vĩnh Sơn A,10.0,12.0,0.0,12.0
Sông Bung 4,44.0,140.0,0.0,140.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,26.25,94.72,5.7,89.02
Sông Ba Hạ,77.0,240.0,0.0,240.0
Sông Hinh,12.71,31.33,0.0,31.33
A Vương,20.27,58.7,0.0,58.7
Sông Bung 2,10.45,30.6,0.0,30.6
Vĩnh Sơn A,4.0,6.0,0.0,6.0
Sông Bung 4,12.0,140.0,0.0,140.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.3,0.0,0.0,0.0
Sông Tranh 2,31.16,99.62,5.7,93.92
Sông Ba Hạ,220.0,332.0,0.0,332.0
Sông Hinh,27.59,46.22,0.0,46.22
A Vương,21.38,47.0,0.0,47.0
Sông Bung 2,7.09,30.6,0.0,30.6
Vĩnh Sơn A,1.03,6.6,0.0,6.6
Sông Bung 4,46.0,142.0,0.0,142.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.5,0.0,0.0,0.0
Sông Tranh 2,67.5,135.95,5.7,130.25
Sông Ba Hạ,85.0,280.0,0.0,280.0
Sông Hinh,24.46,43.08,0.0,43.08
A Vương,68.33,29.9,0.0,29.9
Sông Bung 2,13.81,30.6,0.0,30.6
Vĩnh Sơn A,0.57,0.0,0.0,0.0
Sông Bung 4,102.0,70.0,0.0,70.0
Vĩnh Sơn B,1.5,0.0,0.0,0.0
Vĩnh Sơn C,0.5,0.0,0.0,0.0
Sông Tranh 2,101.7,101.7,5.7,96.0
Sông Ba Hạ,90.0,0.0,0.0,0.0
Sông Hinh,24.46,43.08,0.0,43.08
A Vương,29.5,29.5,0.0,29.5
Sông Bung 2,17.17,30.6,0.0,30.6
Vĩnh Sơn A,0.57,0.0,0.0,0.0
Sông Bung 4,38.0,70.0,0.0,70.0
Vĩnh Sơn B,1.5,0.0,0.0,0.0
Vĩnh Sơn C,0.5,0.0,0.0,0.0
Sông Tranh 2,46.88,101.7,5.7,96.0
Sông Ba Hạ,150.0,0.0,0.0,0.0
Sông Hinh,43.08,43.08,0.0,43.08
A Vương,20.69,33.5,0.0,33.5
Sông Bung 2,13.81,30.6,0.0,30.6
Vĩnh Sơn A,9.042699335548173,0.0,0.0,0.0
Sông Bung 4,98.0,130.0,0.0,130.0
Vĩnh Sơn B,1.5,0.0,0.0,0.0
Vĩnh Sơn C,0.5,0.0,0.0,0.0
Sông Tranh 2,129.13,101.7,5.7,96.0
Sông Ba Hạ,360.0,0.0,0.0,0.0
Sông Hinh,43.08,43.08,0.0,43.08
A Vương,20.69,33.5,0.0,33.5
Sông Bung 2,10.45,30.6,0.0,30.6
Vĩnh Sơn A,0.57,0.0,0.0,0.0
Sông Bung 4,33.0,65.0,0.0,65.0
Vĩnh Sơn B,1.2,0.0,0.0,0.0
Vĩnh Sơn C,0.8,0.0,0.0,0.0
Sông Tranh 2,46.86,101.7,5.7,96.0
Sông Ba Hạ,142.0,0.0,0.0,0.0
Sông Hinh,57.79,39.17,0.0,39.17
A Vương,29.57,68.0,0.0,68.0
Sông Bung 2,37.32,30.6,0.0,30.6
Vĩnh Sơn A,9.042699335548173,12.0,0.0,12.0
Sông Bung 4,34.0,130.0,0.0,130.0
Vĩnh Sơn B,1.2,0.0,0.0,0.0
Vĩnh Sơn C,0.8,0.0,0.0,0.0
Sông Tranh 2,31.26,100.2,5.7,94.5
Sông Ba Hạ,140.0,362.0,0.0,362.0
Sông Hinh,24.46,43.08,0.0,43.08
A Vương,22.57,61.0,0.0,61.0
Sông Bung 2,33.96,30.6,0.0,30.6
Vĩnh Sơn A,0.86,8.0,0.0,8.0
Sông Bung 4,98.0,130.0,0.0,130.0
Vĩnh Sơn B,1.2,0.0,0.0,0.0
Vĩnh Sơn C,0.8,0.0,0.0,0.0
Sông Tranh 2,45.37,100.2,5.7,94.5
Sông Ba Hạ,290.0,252.0,0.0,252.0
Sông Hinh,43.08,43.08,0.0,43.08
A Vương,36.78,62.4,0.0,62.4
Sông Bung 2,7.09,30.6,0.0,30.6
Vĩnh Sơn A,3.86,11.0,0.0,11.0
Sông Bung 4,98.0,130.0,0.0,130.0
Vĩnh Sơn B,1.2,0.0,0.0,0.0
Vĩnh Sơn C,0.8,0.0,0.0,0.0
Sông Tranh 2,31.62,100.2,5.7,94.5
Sông Ba Hạ,390.0,252.0,0.0,252.0
Sông Hinh,43.08,43.08,0.0,43.08
A Vương,49.09,61.9,0.0,61.9
Sông Bung 2,33.96,30.6,0.0,30.6
Vĩnh Sơn A,6.43,11.0,0.0,11.0
Sông Bung 4,226.0,130.0,0.0,130.0
Vĩnh Sơn B,1.2,0.0,0.0,0.0
Vĩnh Sơn C,0.8,0.0,0.0,0.0
Sông Tranh 2,141.36,100.2,5.7,94.5
Sông Ba Hạ,650.0,378.0,0.0,378.0
Sông Hinh,61.71,43.08,0.0,43.08
A Vương,34.8,34.8,0.0,34.8
Sông Bung 2,27.24,30.6,0.0,30.6
Vĩnh Sơn A,7.43,12.0,0.0,12.0
Sông Bung 4,98.0,130.0,0.0,130.0
Vĩnh Sơn B,1.2,0.0,0.0,0.0
Vĩnh Sơn C,0.8,0.0,0.0,0.0
Sông Tranh 2,45.33,100.2,5.7,94.5
Sông Ba Hạ,380.0,400.0,0.0,400.0
Sông Hinh,20.54,39.17,0.0,39.17
A Vương,396.91,38.2,0.0,38.2
Sông Bung 2,172.24,30.6,0.0,30.6
Vĩnh Sơn A,10.0,12.0,0.0,12.0
Sông Bung 4,504.0,120.0,0.0,120.0
Vĩnh Sơn B,1.0,0.0,0.0,0.0
Vĩnh Sơn C,1.0,0.0,0.0,0.0
Sông Tranh 2,760.2,5.7,5.7,0.0
Sông Ba Hạ,285.0,400.0,0.0,400.0
Sông Hinh,24.46,43.08,0.0,43.08
A Vương,210.53,38.0,0.0,38.0
Sông Bung 2,71.58,30.6,0.0,30.6
Vĩnh Sơn A,3.6,6.6,0.0,6.6
Sông Bung 4,258.0,130.0,0.0,130.0
Vĩnh Sơn B,2.0,0.0,0.0,0.0
Vĩnh Sơn C,12.83,0.0,0.0,0.0
Sông Tranh 2,294.6,5.7,5.7,0.0
Sông Ba Hạ,430.0,400.0,0.0,400.0
Sông Hinh,39.17,39.17,0.0,39.17
A Vương,116.47,68.6,0.0,68.6
Sông Bung 2,44.26,30.6,0.0,30.6
Vĩnh Sơn A,7.0,12.0,0.0,12.0
Sông Bung 4,130.0,130.0,0.0,130.0
Vĩnh Sơn B,7.62,0.0,0.0,0.0
Vĩnh Sơn C,10.89,0.0,0.0,0.0
Sông Tranh 2,260.99,206.7,5.7,201.0
Sông Ba Hạ,370.0,400.0,0.0,400.0
Sông Hinh,14.46,51.7,0.0,51.7
A Vương,84.76,68.8,0.0,68.8
Sông Bung 2,37.83,32.64,0.0,32.64
Vĩnh Sơn A,7.0,12.0,0.0,12.0
Sông Bung 4,166.06,130.0,0.0,130.0
Vĩnh Sơn B,5.62,0.0,0.0,0.0
Vĩnh Sơn C,8.94,0.0,0.0,0.0
Sông Tranh 2,224.75,206.7,5.7,201.0
Sông Ba Hạ,390.0,400.0,0.0,400.0
Sông Hinh,14.46,51.7,0.0,51.7
A Vương,54.74,70.7,0.0,70.7
Sông Bung 2,48.2,32.64,0.0,32.64
Vĩnh Sơn A,13.44,13.0,0.0,13.0
Sông Bung 4,135.0,135.0,0.0,135.0
Vĩnh Sơn B,11.25,0.0,0.0,0.0
Vĩnh Sơn C,9.14,0.0,0.0,0.0
Sông Tranh 2,116.28,206.7,5.7,201.0
Sông Ba Hạ,350.0,400.0,0.0,400.0
Sông Hinh,161.5846898895497,51.7,0.0,51.7
A Vương,55.54,71.5,0.0,71.5
Sông Bung 2,11.89,32.64,0.0,32.64
Vĩnh Sơn A,5.28,13.0,0.0,13.0
Sông Bung 4,98.94,135.0,0.0,135.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,5.0,0.0,0.0,0.0
Sông Tranh 2,116.33,206.7,5.7,201.0
Sông Ba Hạ,220.0,400.0,0.0,400.0
Sông Hinh,14.46,51.7,0.0,51.7
A Vương,70.8,70.8,0.0,70.8
Sông Bung 2,37.83,32.64,0.0,32.64
Vĩnh Sơn A,10.72,13.0,0.0,13.0
Sông Bung 4,135.0,135.0,0.0,135.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,5.0,0.0,0.0,0.0
Sông Tranh 2,65.0,209.7,5.7,204.0
Sông Ba Hạ,290.0,400.0,0.0,400.0
Sông Hinh,14.46,51.7,0.0,51.7
A Vương,40.99,72.9,0.0,72.9
Sông Bung 2,27.45,32.64,0.0,32.64
Vĩnh Sơn A,7.0,12.0,0.0,12.0
Sông Bung 4,62.89,135.0,0.0,135.0
Vĩnh Sơn B,5.62,0.0,0.0,0.0
Vĩnh Sơn C,5.0,0.0,0.0,0.0
Sông Tranh 2,65.11,209.7,5.7,204.0
Sông Ba Hạ,210.0,400.0,0.0,400.0
Sông Hinh,5.66,24.28,0.0,24.28
A Vương,59.04,75.0,0.0,75.0
Sông Bung 2,17.08,32.64,0.0,32.64
Vĩnh Sơn A,4.6,9.6,0.0,9.6
Sông Bung 4,67.89,140.0,0.0,140.0
Vĩnh Sơn B,5.62,0.0,0.0,0.0
Vĩnh Sơn C,5.0,0.0,0.0,0.0
Sông Tranh 2,48.94,211.7,5.7,206.0
Sông Ba Hạ,314.0,400.0,0.0,400.0
Sông Hinh,28.38,47.0,0.0,47.0
A Vương,43.59,75.5,0.0,75.5
Sông Bung 2,22.27,32.64,0.0,32.64
Vĩnh Sơn A,11.05,13.2,0.0,13.2
Sông Bung 4,140.0,140.0,0.0,140.0
Vĩnh Sơn B,5.62,0.0,0.0,0.0
Vĩnh Sơn C,5.0,0.0,0.0,0.0
Sông Tranh 2,121.38,215.7,5.7,210.0
Sông Ba Hạ,405.0,400.0,0.0,400.0
Sông Hinh,51.7,51.7,0.0,51.7
A Vương,123.37,75.5,0.0,75.5
Sông Bung 2,50.31,32.64,0.0,32.64
Vĩnh Sơn A,11.05,13.2,0.0,13.2
Sông Bung 4,268.0,140.0,0.0,140.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,5.0,0.0,0.0,0.0
Sông Tranh 2,152.81,215.7,5.7,210.0
Sông Ba Hạ,405.0,400.0,0.0,400.0
Sông Hinh,47.0,47.0,0.0,47.0
A Vương,171.23,75.5,0.0,75.5
Sông Bung 2,62.1,32.64,0.0,32.64
Vĩnh Sơn A,11.05,13.2,0.0,13.2
Sông Bung 4,140.0,140.0,0.0,140.0
Vĩnh Sơn B,11.31,0.0,0.0,0.0
Vĩnh Sơn C,5.0,0.0,0.0,0.0
Sông Tranh 2,138.8,201.7,5.7,196.0
Sông Ba Hạ,305.0,400.0,0.0,400.0
Sông Hinh,148.98,0.0,0.0,0.0
A Vương,139.52,75.7,0.0,75.7
Sông Bung 2,44.42,32.64,0.0,32.64
Vĩnh Sơn A,13.89,13.2,0.0,13.2
Sông Bung 4,284.22,140.0,0.0,140.0
Vĩnh Sơn B,5.65,0.0,0.0,0.0
Vĩnh Sơn C,5.0,0.0,0.0,0.0
Sông Tranh 2,1499.9,198.7,5.7,193.0
Sông Ba Hạ,520.0,500.0,100.0,400.0
Sông Hinh,136.54,47.0,0.0,47.0
A Vương,163.97,76.3,0.0,76.3
Sông Bung 2,99.17,32.64,0.0,32.64
Vĩnh Sơn A,20.2,13.2,0.0,13.2
Sông Bung 4,392.39,140.0,0.0,140.0
Vĩnh Sơn B,16.96,0.0,0.0,0.0
Vĩnh Sơn C,9.14,0.0,0.0,0.0
Sông Tranh 2,248.87,194.7,5.7,189.0
Sông Ba Hạ,508.0,500.0,100.0,400.0
Sông Hinh,24.62,47.0,0.0,47.0
A Vương,93.53,76.0,0.0,76.0
Sông Bung 2,59.25,32.64,0.0,32.64
Vĩnh Sơn A,22.58,13.2,0.0,13.2
Sông Bung 4,186.06,150.0,0.0,150.0
Vĩnh Sơn B,13.58,0.0,0.0,0.0
Vĩnh Sơn C,16.56,0.0,0.0,0.0
Sông Tranh 2,145.35,217.7,5.7,212.0
Sông Ba Hạ,535.0,500.0,100.0,400.0
Sông Hinh,28.38,47.0,0.0,47.0
A Vương,76.6,76.6,0.0,76.6
Sông Bung 2,86.41,86.41,53.77,32.64
Vĩnh Sơn A,13.2,13.2,0.0,13.2
Sông Bung 4,150.0,150.0,0.0,150.0
Vĩnh Sơn B,13.58,0.0,0.0,0.0
Vĩnh Sơn C,6.58,0.0,0.0,0.0
Sông Tranh 2,155.55,209.7,5.7,204.0
Sông Ba Hạ,489.0,500.0,100.0,400.0
Sông Hinh,28.38,47.0,0.0,47.0
A Vương,76.6,76.6,0.0,76.6
Sông Bung 2,59.74,59.74,27.1,32.64
Vĩnh Sơn A,22.58,13.2,0.0,13.2
Sông Bung 4,87.89,160.0,0.0,160.0
Vĩnh Sơn B,13.58,0.0,0.0,0.0
Vĩnh Sơn C,4.39,0.0,0.0,0.0
Sông Tranh 2,120.3,210.7,5.7,205.0
Sông Ba Hạ,538.0,500.0,100.0,400.0
Sông Hinh,28.38,47.0,0.0,47.0
A Vương,40.83,75.9,0.0,75.9
Sông Bung 2,52.27,59.74,27.1,32.64
Vĩnh Sơn A,6.95,13.2,0.0,13.2
Sông Bung 4,123.94,160.0,0.0,160.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.39,0.0,0.0,0.0
Sông Tranh 2,103.22,211.7,5.7,206.0
Sông Ba Hạ,527.0,500.0,100.0,400.0
Sông Hinh,14.46,51.7,0.0,51.7
A Vương,59.07,76.6,0.0,76.6
Sông Bung 2,59.74,59.74,27.1,32.64
Vĩnh Sơn A,13.2,13.2,0.0,13.2
Sông Bung 4,87.89,160.0,0.0,160.0
Vĩnh Sơn B,7.4,0.0,0.0,0.0
Vĩnh Sơn C,4.39,0.0,0.0,0.0
Sông Tranh 2,67.09,211.7,5.7,206.0
Sông Ba Hạ,495.0,500.0,100.0,400.0
Sông Hinh,33.08,51.7,0.0,51.7
A Vương,59.07,76.6,0.0,76.6
Sông Bung 2,52.27,59.74,27.1,32.64
Vĩnh Sơn A,10.07,13.2,0.0,13.2
Sông Bung 4,93.89,166.0,0.0,166.0
Vĩnh Sơn B,14.81,0.0,0.0,0.0
Vĩnh Sơn C,8.78,0.0,0.0,0.0
Sông Tranh 2,30.88,211.7,5.7,206.0
Sông Ba Hạ,495.0,450.0,50.0,400.0
Sông Hinh,161.5846898895497,51.7,0.0,51.7
A Vương,41.33,76.4,0.0,76.4
Sông Bung 2,66.39,59.74,27.1,32.64
Vĩnh Sơn A,6.95,13.2,0.0,13.2
Sông Bung 4,59.83,168.0,0.0,168.0
Vĩnh Sơn B,22.21,0.0,0.0,0.0
Vĩnh Sơn C,4.39,0.0,0.0,0.0
Sông Tranh 2,30.99,211.7,5.7,206.0
Sông Ba Hạ,456.0,450.0,50.0,400.0
Sông Hinh,20.54,39.17,0.0,39.17
A Vương,23.9,76.5,0.0,76.5
Sông Bung 2,12.68,32.64,0.0,32.64
Vĩnh Sơn A,6.95,13.2,0.0,13.2
Sông Bung 4,77.89,150.0,0.0,150.0
Vĩnh Sơn B,7.4,0.0,0.0,0.0
Vĩnh Sơn C,4.39,0.0,0.0,0.0
Sông Tranh 2,23.02,203.7,5.7,198.0
Sông Ba Hạ,456.0,450.0,50.0,400.0
Sông Hinh,28.2,28.2,0.0,28.2
A Vương,40.93,76.0,0.0,76.0
Sông Bung 2,12.68,32.64,0.0,32.64
Vĩnh Sơn A,10.07,13.2,0.0,13.2
Sông Bung 4,43.83,152.0,0.0,152.0
Vĩnh Sơn B,7.4,0.0,0.0,0.0
Vĩnh Sơn C,4.64,0.0,0.0,0.0
Sông Tranh 2,41.74,203.7,5.7,198.0
Sông Ba Hạ,455.0,450.0,50.0,400.0
Sông Hinh,7.23,25.85,0.0,25.85
A Vương,59.07,76.6,0.0,76.6
Sông Bung 2,25.99,32.64,0.0,32.64
Vĩnh Sơn A,7.58,13.2,0.0,13.2
Sông Bung 4,79.89,152.0,0.0,152.0
Vĩnh Sơn B,9.9,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,128.97,207.7,5.7,202.0
Sông Ba Hạ,454.0,450.0,50.0,400.0
Sông Hinh,25.85,25.85,0.0,25.85
A Vương,41.53,76.6,0.0,76.6
Sông Bung 2,25.99,32.64,0.0,32.64
Vĩnh Sơn A,7.58,13.2,0.0,13.2
Sông Bung 4,115.94,152.0,0.0,152.0
Vĩnh Sơn B,2.5,0.0,0.0,0.0
Vĩnh Sơn C,4.64,0.0,0.0,0.0
Sông Tranh 2,107.26,201.7,5.7,196.0
Sông Ba Hạ,441.0,450.0,50.0,400.0
Sông Hinh,25.85,25.85,0.0,25.85
A Vương,76.9,76.9,0.0,76.9
Sông Bung 2,47.23,166.98000000000002,134.34,32.64
Vĩnh Sơn A,7.58,13.2,0.0,13.2
Sông Bung 4,296.22,152.0,0.0,152.0
Vĩnh Sơn B,2.5,0.0,0.0,0.0
Vĩnh Sơn C,4.64,0.0,0.0,0.0
Sông Tranh 2,201.74,201.7,5.7,196.0
Sông Ba Hạ,435.0,450.0,50.0,400.0
Sông Hinh,88.94,51.7,0.0,51.7
A Vương,844.61,75.5,0.0,75.5
Sông Bung 2,238.1,105.04,72.4,32.64
Vĩnh Sơn A,16.95,13.2,0.0,13.2
Sông Bung 4,1284.22,158.0,0.0,158.0
Vĩnh Sơn B,10.54,0.0,0.0,0.0
Vĩnh Sơn C,4.64,0.0,0.0,0.0
Sông Tranh 2,485.59,196.7,5.7,191.0
Sông Ba Hạ,478.0,450.0,50.0,400.0
Sông Hinh,48.23,25.85,0.0,25.85
A Vương,261.9,72.8,0.0,72.8
Sông Bung 2,113.32,113.32000000000001,80.68,32.64
Vĩnh Sơn A,16.46,13.2,0.0,13.2
Sông Bung 4,353.0,353.0,193.0,160.0
Vĩnh Sơn B,8.04,0.0,0.0,0.0
Vĩnh Sơn C,9.28,0.0,0.0,0.0
Sông Tranh 2,292.12,201.7,5.7,196.0
Sông Ba Hạ,473.0,450.0,50.0,400.0
Sông Hinh,60.77,38.38,0.0,38.38
A Vương,160.84,76.8,0.0,76.8
Sông Bung 2,52.25,59.72,27.08,32.64
Vĩnh Sơn A,6.95,13.2,0.0,13.2
Sông Bung 4,217.78,258.0,98.0,160.0
Vĩnh Sơn B,8.04,0.0,0.0,0.0
Vĩnh Sơn C,4.88,0.0,0.0,0.0
Sông Tranh 2,196.67,214.7,5.7,209.0
Sông Ba Hạ,454.0,450.0,50.0,400.0
Sông Hinh,89.67006508689988,25.85,0.0,25.85
A Vương,100.53,77.8,0.0,77.8
Sông Bung 2,59.72,59.72,27.08,32.64
Vĩnh Sơn A,6.95,13.2,0.0,13.2
Sông Bung 4,127.56,208.0,48.0,160.0
Vĩnh Sơn B,8.04,0.0,0.0,0.0
Vĩnh Sơn C,4.88,0.0,0.0,0.0
Sông Tranh 2,160.57,214.7,5.7,209.0
Sông Ba Hạ,455.0,450.0,50.0,400.0
Sông Hinh,27.42,27.42,0.0,27.42
A Vương,95.93,73.2,0.0,73.2
Sông Bung 2,59.72,59.72,27.08,32.64
Vĩnh Sơn A,10.07,13.2,0.0,13.2
Sông Bung 4,167.78,208.0,48.0,160.0
Vĩnh Sơn B,8.04,0.0,0.0,0.0
Vĩnh Sơn C,4.88,0.0,0.0,0.0
Sông Tranh 2,124.32,214.7,5.7,209.0
Sông Ba Hạ,455.0,450.0,50.0,400.0
Sông Hinh,12.92,12.92,0.0,12.92
A Vương,76.9,76.9,0.0,76.9
Sông Bung 2,59.72,59.72,27.08,32.64
Vĩnh Sơn A,16.46,13.2,0.0,13.2
Sông Bung 4,121.78,162.0,0.0,162.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.88,0.0,0.0,0.0
Sông Tranh 2,106.26,214.7,5.7,209.0
Sông Ba Hạ,464.0,450.0,50.0,400.0
Sông Hinh,25.85,25.85,0.0,25.85
A Vương,63.2,63.2,0.0,63.2
Sông Bung 2,59.72,59.72,27.08,32.64
Vĩnh Sơn A,12.26,9.0,0.0,9.0
Sông Bung 4,128.26,208.7,46.7,162.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.88,0.0,0.0,0.0
Sông Tranh 2,112.12,202.51,5.7,196.81
Sông Ba Hạ,464.0,450.0,50.0,400.0
Sông Hinh,3.47,25.85,0.0,25.85
A Vương,44.87,67.6,0.0,67.6
Sông Bung 2,52.7,112.58,79.94,32.64
Vĩnh Sơn A,16.46,13.2,0.0,13.2
Sông Bung 4,128.26,208.7,46.7,162.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.88,0.0,0.0,0.0
Sông Tranh 2,88.2,214.7,5.7,209.0
Sông Ba Hạ,464.0,450.0,50.0,400.0
Sông Hinh,25.85,25.85,0.0,25.85
